,년도,분기,호선명,지하철역,시간대_00~06_승차_인원,시간대_06~11_승차_인원,시간대_11~14_승차_인원,시간대_14~17_승차_인원,시간대_17~21_승차_인원,시간대_21~24_승차_인원,시간대_00~06_하차_인원,시간대_06~11_하차_인원,시간대_11~14_하차_인원,시간대_14~17_하차_인원,시간대_17~21_하차_인원,시간대_21~24_하차_인원
9715,2019,1,중앙선,국수,1398,27095,13443,16207,7738,2255,1118,13820,10748,12307,15318,11449
9716,2019,1,중앙선,덕소,13944,258475,101421,82090,67700,28946,12343,69506,63450,94944,170328,110188
9717,2019,1,중앙선,도농,19168,402986,137330,111066,101489,33405,15507,107066,66680,117148,225746,150014
9718,2019,1,중앙선,도심,4587,123224,37495,27612,28204,9928,3865,33466,19503,28897,56381,37009
9719,2019,1,중앙선,망우,20878,282393,121540,115229,118214,50521,7275,121734,99494,132207,210720,106412
9720,2019,1,중앙선,상봉(시외버스터미널),17810,220138,81118,79306,82642,46725,8550,79849,65281,83489,160049,95191
9721,2019,1,중앙선,신원,294,5521,3662,5124,3161,562,159,5013,2799,2736,3060,1778
9722,2019,1,중앙선,아신,1097,22512,10827,10746,9021,2616,1262,11036,8537,9610,14355,9632
9723,2019,1,중앙선,양수,2152,59359,33252,36946,25662,8375,2897,32436,28064,32547,37285,29703
9724,2019,1,중앙선,양원,4014,50234,25175,30465,22586,6590,1199,49122,19974,21754,29864,16709
9725,2019,1,중앙선,양정,1096,21713,10827,14020,22113,3656,791,24701,7811,8295,12062,6563
9726,2019,1,중앙선,양평,4967,92603,60853,65986,51841,22036,5218,64200,56898,59278,67330,39682
9727,2019,1,중앙선,오빈,711,12557,5513,4522,3633,737,395,4622,3845,5055,7799,4731
9728,2019,1,중앙선,용문,3619,60655,45674,67826,28407,7509,2938,32323,61745,47281,39349,24334
9729,2019,1,중앙선,운길산,585,18990,11974,20057,12228,3498,727,20690,13649,9938,9774,6750
9730,2019,1,중앙선,원덕,858,14900,7201,7223,4192,809,678,5297,5722,7020,8251,5954
9731,2019,1,중앙선,중랑,16480,233797,84306,72128,65798,29607,5091,66756,52631,88864,159295,93480
9732,2019,1,중앙선,지평,0,2174,1,1432,363,23,0,1734,3,1213,703,2
9733,2019,1,중앙선,팔당,639,15719,10706,20347,20804,11558,359,27126,18730,14086,12958,4908
9734,2019,1,중앙선,회기,36702,722663,412508,479602,509643,296481,38922,565365,353849,375535,619860,405398
9735,2019,2,1호선,동대문,55814,313806,262635,310004,279923,166311,22254,370974,348493,303674,288275,186134
9736,2019,2,1호선,동묘앞,12340,132017,218748,352693,275457,65351,13093,281066,328249,295732,133598,61065
9737,2019,2,1호선,서울역,49124,840774,859984,950936,1644881,819761,53880,1981499,787854,802852,876150,455574
9738,2019,2,1호선,시청,10740,169682,255221,469417,959945,478337,17763,1323323,430602,325350,236330,78454
9739,2019,2,1호선,신설동,34402,332832,236476,276325,441779,160579,16064,556500,215034,213972,265980,155831
9740,2019,2,1호선,제기동,18018,388565,399228,537571,419710,127481,13496,527850,537297,441759,273832,118937
9741,2019,2,1호선,종각,24930,186956,393613,704690,1509501,1017104,20203,1993786,613821,482021,549420,125146
9742,2019,2,1호선,종로3가,25998,205720,496031,776676,952146,632109,17068,937924,807399,607860,464019,112428
9743,2019,2,1호선,종로5가,9022,177878,435749,643449,839125,362868,15045,1005502,609308,467538,327899,80114
9744,2019,2,1호선,청량리(서울시립대입구),45117,648980,429606,541481,471658,208559,29145,506594,514741,526231,532679,270108
9745,2019,2,2호선,강남,115583,879664,1043704,1587097,2740245,2249797,78331,3458086,1435928,1378107,1966997,723074
9746,2019,2,2호선,강변(동서울터미널),37827,1465035,721009,658225,779267,492278,43840,763119,552115,789893,1164081,699628
9747,2019,2,2호선,건대입구,106763,992032,488208,630865,856452,901991,61827,728135,627040,770775,1455320,756505
9748,2019,2,2호선,교대(법원.검찰청),25403,502729,436854,621605,1044102,637935,40054,1516867,626372,565401,694451,295302
9749,2019,2,2호선,구로디지털단지,158685,1957103,715991,715627,1544752,660426,81733,1854688,564374,744376,1411314,981689
9750,2019,2,2호선,구의(광진구청),50209,1047707,317604,290263,343783,180658,35789,364353,224554,332218,674079,453339
9751,2019,2,2호선,낙성대,44994,1226306,407550,396165,458855,243802,49892,500236,285979,372152,789292,585715
9752,2019,2,2호선,당산,29287,746396,294413,279579,496226,241233,39082,644990,244655,312656,605282,393472
9753,2019,2,2호선,대림(구로구청),132918,1093063,405144,385302,497795,225570,41455,594620,376641,449048,729200,546065
9754,2019,2,2호선,도림천,1240,34834,15946,22977,26662,7855,2260,50285,12917,14842,22669,13707
9755,2019,2,2호선,동대문역사문화공원,45983,200517,240255,400687,514353,310594,19034,580662,374480,355548,411311,275906
9756,2019,2,2호선,뚝섬,19089,342353,203810,282334,648346,258817,18887,817272,247159,263436,342597,160352
9757,2019,2,2호선,문래,17511,505429,231196,266441,569879,219995,23113,748786,219426,232956,383504,211962
9758,2019,2,2호선,방배,18339,426355,264299,367930,552106,264484,26283,737620,295892,280256,373139,221007
9759,2019,2,2호선,봉천,57164,1124318,351730,315305,312166,161171,36563,324479,238612,348831,666499,450068
9760,2019,2,2호선,사당,72539,1118148,546374,632675,838985,735181,68280,915414,550561,667852,1365863,749773
9761,2019,2,2호선,삼성(무역센터),29259,350411,536019,1065227,2252285,1151023,41693,2862619,997589,806125,672148,211268
9762,2019,2,2호선,상왕십리,22954,563172,203020,189482,246202,116696,19964,294395,141018,191663,358979,228205
9763,2019,2,2호선,서울대입구(관악구청),126929,1872121,710541,748083,877588,555568,103185,873152,572336,707923,1387310,958382
9764,2019,2,2호선,서초,8354,311667,322471,423111,733328,311622,22962,1126780,312275,261292,261657,112398
9765,2019,2,2호선,선릉,35586,482737,591212,983791,1903326,867778,38913,2400587,628745,533585,537726,230073
9766,2019,2,2호선,성수,25404,399682,273542,395350,1118374,404088,40849,1538059,332370,347483,408702,188462
9767,2019,2,2호선,시청,9821,158668,274226,427116,1064027,397624,10991,1361321,314498,276431,213499,83806
9768,2019,2,2호선,신답,3386,82240,21233,18181,18608,6835,2281,19195,14684,25509,61360,34565
9769,2019,2,2호선,신당,25322,437202,215613,244056,307070,156738,20095,366392,207347,246084,362428,209008
9770,2019,2,2호선,신대방,92059,1330876,395579,331509,375648,171124,48925,373967,241914,393596,786370,622475
9771,2019,2,2호선,신도림,150967,1711483,763858,858484,1150060,743697,128274,1159498,767569,841544,1485831,853727
9772,2019,2,2호선,신림,158731,3088711,930664,830059,889645,571710,130556,772450,616303,919590,2093089,1516355
9773,2019,2,2호선,신설동,4170,67711,75016,101130,122713,35403,4411,138327,81148,68273,57550,31767
9774,2019,2,2호선,신정네거리,30099,473793,145653,118579,126083,51158,23061,132817,95849,159585,333551,191863
9775,2019,2,2호선,신촌,72704,641659,609193,818345,1047708,998497,46862,1164753,803781,757993,1108775,493810
9776,2019,2,2호선,아현,17299,381952,166716,182686,195353,84113,16524,243154,117414,153758,252911,173021
9777,2019,2,2호선,양천구청,15900,361222,113657,84627,79598,29022,16870,100590,68739,110511,231752,147610
9778,2019,2,2호선,역삼,28778,350051,442848,746236,1847271,757415,36987,2792702,629836,514062,521175,214044
9779,2019,2,2호선,영등포구청,24612,538585,270403,312164,602809,254119,29972,798045,251801,270871,425404,235201
9780,2019,2,2호선,왕십리(성동구청),41108,496969,256171,304514,394584,318797,27988,296188,190770,235228,453693,253710
9781,2019,2,2호선,용답,8500,115896,41038,42085,40075,15601,4501,52352,30442,42972,75866,52542
9782,2019,2,2호선,용두(동대문구청),3698,67633,38620,44461,47635,17279,2169,54676,37607,43413,55718,28646
9783,2019,2,2호선,을지로3가,15119,172954,242112,359874,847575,410603,12625,1130087,285905,253745,289536,109446
9784,2019,2,2호선,을지로4가,6151,110597,171306,250063,438294,131599,6701,519901,222096,182337,129446,53822
9785,2019,2,2호선,을지로입구,23388,269692,483301,815995,1842637,1072433,25843,2302170,779289,630655,607676,225212
9786,2019,2,2호선,이대,15175,282613,309994,445316,529524,325704,22750,666427,429967,343068,370429,183358
9787,2019,2,2호선,잠실(송파구청),61085,1873058,1004381,1381788,2121351,1524114,67030,1971262,1261333,1379121,1941224,1001344
9788,2019,2,2호선,잠실나루,12325,557206,253506,274018,304076,125518,20437,411361,225021,234904,352299,215944
9789,2019,2,2호선,잠실새내,31072,833827,342092,333426,394140,331760,28594,364803,310394,429224,746702,402799
9790,2019,2,2호선,종합운동장,8513,289397,147582,203339,272413,441642,13417,358955,207853,319646,507054,140130
9791,2019,2,2호선,충정로(경기대입구),14567,259551,140586,162782,316523,108914,13063,453795,129508,137719,193433,125461
9792,2019,2,2호선,한양대,12839,112390,155255,301500,359602,201417,6636,676039,261998,163392,163531,67466
9793,2019,2,2호선,합정,52975,642247,359613,463759,833694,644794,40853,908675,490597,535666,884037,399888
9794,2019,2,2호선,홍대입구,181538,1110325,831609,1199369,1757655,1898385,103507,1354279,1359844,1604047,2214080,1066091
9795,2019,2,3호선,가락시장,11236,301407,150071,153735,204435,94217,10250,237874,120264,151478,222906,130124
9796,2019,2,3호선,경복궁(정부서울청사),14434,290915,340029,603185,803727,366267,13145,1104648,500711,370378,341501,133130
9797,2019,2,3호선,경찰병원,9359,289091,107499,105650,138542,52050,7392,207422,83096,99505,175276,106835
9798,2019,2,3호선,고속터미널,33587,697393,891937,1228150,1506966,1164038,25528,1257926,1097853,1196399,1245515,465917
9799,2019,2,3호선,교대(법원.검찰청),9518,162815,181805,259656,450260,282576,5799,444417,125351,112602,160894,52224
9800,2019,2,3호선,구파발,35652,934381,291358,313588,321836,159519,32690,397372,247424,297042,552452,342662
9801,2019,2,3호선,금호,16740,400434,130630,106263,107013,50419,10661,98104,82124,132102,240541,156561
9802,2019,2,3호선,남부터미널(예술의전당),15524,554863,475311,544056,1048922,487026,14821,1323805,453117,536611,622933,255158
9803,2019,2,3호선,녹번,28671,698405,202668,169755,169979,61644,20251,188257,107347,169586,367237,257815
9804,2019,2,3호선,대청,13372,358644,139187,164921,200159,78483,15444,217785,92355,133828,216890,158134
9805,2019,2,3호선,대치,10788,345920,155862,173647,241545,210414,13104,282287,158199,211017,271407,144803
9806,2019,2,3호선,도곡,4328,141437,77336,103002,152689,59897,9814,212780,82850,77164,96501,57024
9807,2019,2,3호선,독립문,19011,253354,156456,190385,150338,57862,15198,278984,137545,144749,170073,97089
9808,2019,2,3호선,동대입구,9312,111761,155368,237703,386033,247521,9178,603546,279355,184090,186368,63466
9809,2019,2,3호선,매봉,6828,231219,129703,173724,367039,140779,7991,469411,123607,123155,176898,90299
9810,2019,2,3호선,무악재,7321,189640,61372,48654,53149,20556,6349,62153,41236,64054,119791,85470
9811,2019,2,3호선,불광,36202,708710,276517,296307,300239,147670,23848,377003,289877,347021,545376,312993
9812,2019,2,3호선,수서,19756,532739,277181,295714,385186,185575,23635,501332,208311,264299,407008,256311
9813,2019,2,3호선,신사,28095,260742,314825,541133,1074314,706868,17646,1236655,568982,550262,643338,193664
9814,2019,2,3호선,안국,9662,145539,278592,576258,936733,372521,11758,1200001,526680,387185,254919,70787
9815,2019,2,3호선,압구정,17401,346181,396946,608206,1039463,591967,19054,1484635,567900,502539,535488,167951
9816,2019,2,3호선,약수,24449,442248,211840,214129,275065,156784,21810,326264,163867,206040,339812,199971
9817,2019,2,3호선,양재(서초구청),25538,569835,439822,646010,1383449,630262,26633,1935108,543666,490756,672941,321716
9818,2019,2,3호선,연신내,99609,1773543,624179,581418,528876,291546,63552,524062,406011,600018,1186134,771228
9819,2019,2,3호선,오금,11422,312765,87076,72948,99840,40462,7480,110919,54832,82508,165919,114144
9820,2019,2,3호선,옥수,13302,372542,156129,145552,159191,82190,12804,164829,118947,169596,282573,183998
9821,2019,2,3호선,을지로3가,7282,83770,119592,170187,410678,185838,5289,551788,153071,136505,157296,47272
9822,2019,2,3호선,일원,7317,295322,172369,201567,184040,61248,11626,321591,146848,140522,178622,116299
9823,2019,2,3호선,잠원,5636,257869,102751,93353,105389,45557,8708,124239,71711,97218,156259,108030
9824,2019,2,3호선,종로3가,6025,61979,121784,204205,393040,203696,6175,511298,287133,238955,193930,53746
9825,2019,2,3호선,지축,571,53885,18087,22419,22804,3152,2144,36757,14893,21582,35377,20661
9826,2019,2,3호선,충무로,7,16,17,46,47,22,0,0,0,0,0,0
9827,2019,2,3호선,학여울,1815,56427,50570,75759,69722,18368,2875,98044,63332,49392,37924,23152
9828,2019,2,3호선,홍제,32382,814374,309881,289659,280018,123726,23559,323906,218672,299210,516992,318823
9829,2019,2,4호선,길음,35810,999413,321436,336361,369680,178112,29142,423029,292510,340436,612374,405213
9830,2019,2,4호선,남태령,1693,54809,25073,28282,34880,8190,1543,48611,12167,14835,20760,12840
9831,2019,2,4호선,노원,49596,711525,309055,321430,342290,292569,36706,398439,284807,380248,724681,415811
9832,2019,2,4호선,당고개,30791,598496,203227,175902,171577,67177,22370,196556,132024,189682,330664,243682
9833,2019,2,4호선,동대문,40891,192164,385662,637174,745935,303351,18378,927235,535566,408568,264819,160023
9834,2019,2,4호선,동대문역사문화공원,50671,199322,242743,416335,706074,437908,16354,667842,331130,302193,359550,216562
9835,2019,2,4호선,동작(현충원),2658,79477,60296,57704,59998,30145,4672,98666,51684,52869,65606,36792
9836,2019,2,4호선,명동,13198,289539,443652,724652,1117869,904473,17188,1215415,809012,771517,737198,307862
9837,2019,2,4호선,미아(서울사이버대학),37462,673516,259539,253415,274034,130164,20927,334482,195790,250761,416973,264727
9838,2019,2,4호선,미아사거리,54074,1178615,430356,447197,450629,263529,31797,439694,334409,475131,866414,511193
9839,2019,2,4호선,사당,45917,1018752,422361,399874,471849,362966,38880,492076,315750,360646,768217,391848
9840,2019,2,4호선,삼각지,3284,87225,60183,73972,152243,68787,6554,206413,81119,73119,103323,54895
9841,2019,2,4호선,상계,48816,1014331,297194,250347,232529,125494,34076,264002,182072,274835,557979,379023
9842,2019,2,4호선,서울역,19403,224578,168277,191076,459342,166846,20742,766554,305937,358618,409690,251893
9843,2019,2,4호선,성신여대입구(돈암),29153,685347,353479,405024,486402,338754,28020,439942,321468,373414,609300,367348
9844,2019,2,4호선,수유(강북구청),77858,1533245,557701,513259,566943,297815,56931,566062,382018,563367,1088692,734069
9845,2019,2,4호선,숙대입구(갈월),15750,322184,226368,310987,443351,243593,12181,560033,236181,215599,311596,174846
9846,2019,2,4호선,신용산,9290,195223,172684,249663,592486,256352,9096,736711,217718,220217,260382,111592
9847,2019,2,4호선,쌍문,80641,1602762,476113,373877,354675,164141,52930,327524,260830,425839,910946,632816
9848,2019,2,4호선,이촌(국립중앙박물관),5428,216350,153034,197279,222904,80399,8988,311011,171354,172432,196885,101877
9849,2019,2,4호선,창동,67342,1145314,439252,413907,427214,219395,55890,487021,347506,497884,850898,548353
9850,2019,2,4호선,총신대입구(이수),29190,699445,321901,319457,363302,243115,22220,440356,288591,392940,670610,331738
9851,2019,2,4호선,충무로,34212,264569,342271,546821,1117141,596238,23763,1477057,524180,404669,408045,175009
9852,2019,2,4호선,한성대입구(삼선교),29615,482582,251541,302860,328421,199704,38514,401346,235153,251355,357848,219653
9853,2019,2,4호선,혜화,36143,364432,458538,802624,1086773,971009,27327,1261645,815071,747769,844668,254853
9854,2019,2,4호선,회현(남대문시장),11182,202485,475902,812631,1048912,355652,10097,1444375,785719,517477,238386,96020
9855,2019,2,5호선,강동,38456,816352,276997,254701,345723,136352,30576,388290,185274,244777,435800,289639
9856,2019,2,5호선,개롱,12935,286175,101999,94656,113223,47466,13008,140886,71426,108343,194714,122426
9857,2019,2,5호선,개화산,14465,234104,79286,74744,118918,39131,8423,141104,58649,75483,136588,95682
9858,2019,2,5호선,거여,14645,354363,107461,98101,113272,42744,11617,141610,71004,113414,195404,127400
9859,2019,2,5호선,고덕,12400,367833,155850,169736,149443,65205,14950,209480,111608,136935,248863,150229
9860,2019,2,5호선,공덕,11353,276842,168482,204184,434577,194621,10029,593262,158505,158329,314884,134173
9861,2019,2,5호선,광나루(장신대),17998,530720,208558,224187,260726,127952,15837,332222,165816,189280,318807,191920
9862,2019,2,5호선,광화문(세종문화회관),11366,196736,307985,578293,1389210,659296,6821,1861371,533552,405311,426001,100035
9863,2019,2,5호선,군자(능동),28658,425261,137118,135878,188071,117461,27217,216748,125368,172576,368423,201703
9864,2019,2,5호선,굽은다리(강동구민회관앞),21056,432034,148349,127405,129609,70527,14861,138452,100456,146806,276355,168965
9865,2019,2,5호선,길동,15749,286871,116497,106693,114905,53791,9819,143383,92752,126742,221756,116275
9866,2019,2,5호선,김포공항,2590,114432,105023,151447,222774,141853,9701,203771,136160,130571,129385,34842
9867,2019,2,5호선,까치산,82948,1552997,421601,324377,302517,147282,43831,276135,238422,425452,943067,645676
9868,2019,2,5호선,답십리,34999,700529,204762,202734,269990,112903,19165,290303,159098,209961,424082,249934
9869,2019,2,5호선,동대문역사문화공원,1791,26821,25079,33714,123420,37902,2239,189635,32471,27424,28107,15710
9870,2019,2,5호선,둔촌동,13432,312587,126565,132829,163019,82540,7610,198069,105674,139913,242844,127205
9871,2019,2,5호선,마곡,7687,247295,72496,92965,146169,45403,12962,185035,52965,73133,136994,87583
9872,2019,2,5호선,마장,9921,218345,92405,97551,113306,57283,8242,168483,77762,78998,142995,81344
9873,2019,2,5호선,마천,18778,255347,78425,71072,70880,23122,9524,103108,58738,86912,146566,93827
9874,2019,2,5호선,마포,12066,354026,173985,186834,367044,188586,12564,492292,156278,165314,324609,150249
9875,2019,2,5호선,명일,14790,354315,131903,116081,101178,44696,12142,135454,89277,131530,258112,141815
9876,2019,2,5호선,목동,28861,777160,259002,236492,267710,165343,27977,322426,190085,296840,655666,374223
9877,2019,2,5호선,발산,16466,332813,218996,327816,533779,273274,19805,689745,258404,235640,375569,168668
9878,2019,2,5호선,방이,9145,227714,100781,103021,147829,102986,10098,188195,86799,117857,193608,94312
9879,2019,2,5호선,방화,16068,319626,116289,108956,96706,34521,11567,128091,69217,102145,181451,132914
9880,2019,2,5호선,상일동,19346,655764,145197,161457,192423,37453,24983,224210,84586,131481,306973,202458
9881,2019,2,5호선,서대문,12805,265725,209447,311567,647395,226631,11759,950180,220662,184636,223111,112739
9882,2019,2,5호선,송정,17253,357801,129894,128975,160078,72072,15214,180825,95348,133108,232890,153086
9883,2019,2,5호선,신금호,11059,281734,93900,92838,95091,44844,9426,129734,66227,99587,191694,113175
9884,2019,2,5호선,신길,7770,123624,36841,36823,73179,25528,5133,103648,30209,38282,95448,63226
9885,2019,2,5호선,신정(은행정),38208,724803,158565,120284,132285,57245,15433,135163,77290,130335,284509,196890
9886,2019,2,5호선,아차산(어린이대공원후문),31222,593178,222557,258785,249661,114626,18090,291089,190558,227218,408660,237736
9887,2019,2,5호선,애오개,9171,248396,99690,104410,151884,60730,13465,213255,74156,94300,167013,94678
9888,2019,2,5호선,양평,8539,236361,72861,73224,165583,51346,8546,213524,55528,69295,144169,88678
9889,2019,2,5호선,여의나루,8300,101122,106541,256377,548511,444675,9015,458081,240040,374841,392190,114874
9890,2019,2,5호선,여의도,11481,175824,201409,318434,1062354,404310,17156,1467248,288302,244060,293121,94162
9891,2019,2,5호선,영등포구청,4377,95692,43321,49906,98219,35330,4223,130883,40523,45282,72014,36507
9892,2019,2,5호선,영등포시장,10349,233885,123333,180136,264378,106390,8365,310238,182814,159529,200532,101269
9893,2019,2,5호선,오금,4228,114769,47817,59148,88614,32586,5371,133513,34515,44708,72157,44689
9894,2019,2,5호선,오목교(목동운동장앞),20873,626299,295694,365820,539304,346392,22897,644727,355486,397135,647391,293324
9895,2019,2,5호선,올림픽공원(한국체대),3311,149367,77630,95296,102750,85968,5946,134201,80288,97333,101641,50451
9896,2019,2,5호선,왕십리(성동구청),10116,99830,64978,81445,116552,83850,9995,148614,77996,89306,141982,61150
9897,2019,2,5호선,우장산,22894,679671,243334,235951,203572,92498,20651,266017,156027,239603,445220,277631
9898,2019,2,5호선,을지로4가,2594,34331,59027,96222,202646,69787,1982,271388,95988,72244,49743,14603
9899,2019,2,5호선,장한평,24617,627229,216707,245381,427166,150734,21129,489028,212325,232508,434491,254099
9900,2019,2,5호선,종로3가,11741,89962,179503,339487,493044,345827,6554,449596,362254,291401,275305,83986
9901,2019,2,5호선,천호(풍납토성),31125,418808,290062,357485,463336,289508,23337,443734,304486,358689,531291,261823
9902,2019,2,5호선,청구,6414,120676,59783,58523,97785,45945,4762,110661,40780,52250,84167,52237
9903,2019,2,5호선,충정로(경기대입구),4909,80609,54938,67267,158562,51698,4145,209920,48311,47280,65946,40728
9904,2019,2,5호선,행당,14884,433042,122050,93799,92715,46555,11312,95101,74864,119757,237215,145123
9905,2019,2,5호선,화곡,81043,1460207,427318,344972,348921,165420,39466,339463,233440,389757,917113,583068
9906,2019,2,6호선,고려대(종암),15305,276854,133686,165350,210889,127971,13372,295516,129627,119594,202304,129450
9907,2019,2,6호선,공덕,23615,344981,218087,262546,556165,262896,25035,702282,201454,208048,328294,168774
9908,2019,2,6호선,광흥창(서강),10877,269651,140769,142771,224848,94031,11415,311244,107247,117995,180288,107137
9909,2019,2,6호선,구산,18295,365332,119364,110977,91965,48225,8438,96298,66314,99621,170635,96978
9910,2019,2,6호선,녹사평(용산구청),7379,106542,68334,99644,147231,125659,6310,144249,87318,106592,153155,69152
9911,2019,2,6호선,대흥(서강대앞),12536,221624,128847,159375,218521,124453,10323,327882,139299,129938,188184,97415
9912,2019,2,6호선,독바위,7947,145728,41378,35094,28671,10125,6525,43977,30972,42933,89057,63038
9913,2019,2,6호선,돌곶이,19616,352699,126895,117352,133278,61664,13961,160983,94467,120814,216259,131488
9914,2019,2,6호선,동묘앞,15832,170047,162066,222695,231129,88283,11550,273779,180327,177118,156113,90938
9915,2019,2,6호선,디지털미디어시티,21190,453140,142704,148883,338091,105028,24197,510086,129912,165066,300423,181431
9916,2019,2,6호선,마포구청,26390,559724,204368,191851,264895,124598,21735,298303,146615,185580,310543,209275
9917,2019,2,6호선,망원,23736,414935,194901,209161,280252,179689,13840,298502,223138,279940,388928,185927
9918,2019,2,6호선,버티고개,3666,87435,36846,32612,48063,20944,3577,51515,24415,35477,55494,36604
9919,2019,2,6호선,보문,15273,291383,106710,104091,132968,65316,13554,163689,75098,91633,165162,121269
9920,2019,2,6호선,봉화산(서울의료원),18937,514732,137026,111984,111554,46180,19999,122668,86155,130111,275248,186284
9921,2019,2,6호선,불광,6530,139405,81740,106234,106531,57261,6723,92515,75821,89177,140025,73046
9922,2019,2,6호선,삼각지,7542,127793,100213,133263,193142,91193,7083,205009,77780,71924,95739,65605
9923,2019,2,6호선,상수,23512,160961,110049,157544,249148,237535,11586,293033,203597,186658,292507,132840
9924,2019,2,6호선,상월곡(한국과학기술연구원),16005,280545,95442,94009,100606,45303,10253,145008,75968,85162,154771,99851
9925,2019,2,6호선,새절(신사),35118,648410,204060,185039,176404,88154,24218,204180,136457,197104,397047,259762
9926,2019,2,6호선,석계,31517,603000,189643,166018,168982,91379,27817,177524,139673,198198,412781,269027
9927,2019,2,6호선,신당,32745,158383,120972,158835,208928,140520,12792,347850,108363,96028,165671,98907
9928,2019,2,6호선,안암(고대병원앞),23273,166316,178609,286436,381017,272918,22265,511329,246482,187029,231737,139738
9929,2019,2,6호선,약수,5838,86593,54510,61468,91612,53816,3489,131430,49277,55852,73933,37132
9930,2019,2,6호선,역촌,6810,181257,62587,53349,50358,21166,7205,76272,50173,67139,135260,80898
9931,2019,2,6호선,연신내,0,10,12,13,15,13,0,0,0,0,0,0
9932,2019,2,6호선,월곡(동덕여대),23912,483734,183893,193810,221013,106081,16601,258713,145876,178974,318502,201552
9933,2019,2,6호선,월드컵경기장(성산),6707,123858,103129,142011,141301,141504,7679,166977,145376,153790,183963,63561
9934,2019,2,6호선,응암,36766,858173,265242,223024,212899,101368,30807,209084,167413,262258,571504,364288
9935,2019,2,6호선,이태원,62413,238189,169202,239942,344507,349008,33134,319222,226592,274599,460481,285786
9936,2019,2,6호선,증산(명지대앞),27770,500345,153247,128806,126565,60742,18207,131630,99054,159960,309500,205069
9937,2019,2,6호선,창신,8720,177257,48087,48822,47955,24751,5710,78553,34942,44392,74012,54149
9938,2019,2,6호선,청구,7179,106273,48160,49016,91308,46509,5120,165528,42432,49597,68622,41693
9939,2019,2,6호선,태릉입구,14205,228460,84684,88535,90496,51251,18116,128434,91499,104969,193024,121807
9940,2019,2,6호선,한강진,5085,59235,57660,152075,281938,218996,12838,364556,158263,152463,191308,42265
9941,2019,2,6호선,합정,24043,290644,179978,223735,375395,295155,15691,364739,186597,209977,334179,157406
9942,2019,2,6호선,화랑대(서울여대입구),20475,650462,179840,176059,163267,58470,19089,170218,95037,132486,296522,202512
9943,2019,2,6호선,효창공원앞,9589,234087,103533,114296,165776,67429,9456,213194,90608,94960,143877,84367
9944,2019,2,7호선,가산디지털단지,35359,288216,282376,474469,1895859,610901,25927,2432464,369215,324392,320764,131416
9945,2019,2,7호선,강남구청,11554,133885,136801,232046,541391,290831,11967,873032,214161,176570,175872,78540
9946,2019,2,7호선,건대입구,25126,234059,188808,300756,396296,338394,19466,450979,274638,272861,411263,174341
9947,2019,2,7호선,고속터미널,10508,284536,303078,372023,538797,391130,12138,650454,303967,274796,278485,101274
9948,2019,2,7호선,공릉(서울과학기술대),25891,465850,187595,207203,230157,123128,24125,272203,150214,180937,344296,220588
9949,2019,2,7호선,광명사거리,82591,1162797,366605,331645,352078,171786,44429,356093,283807,401026,793144,455223
9950,2019,2,7호선,군자(능동),30214,535183,187947,191434,266057,163009,16264,235949,116440,161998,310887,190189
9951,2019,2,7호선,굴포천,22304,415944,125772,108965,122237,64488,18113,122761,89508,130564,309712,198923
9952,2019,2,7호선,까치울,11602,370726,102288,108380,106685,47007,10663,103411,85014,103251,234095,147432
9953,2019,2,7호선,남구로,69159,431765,163570,173078,477217,163006,15013,663361,164592,188337,330118,187259
9954,2019,2,7호선,남성,22605,535624,170833,148016,149167,87722,16982,177066,124547,165198,317412,202987
9955,2019,2,7호선,내방,11080,301602,169138,205389,414106,181159,17455,579697,159995,173784,245874,128748
9956,2019,2,7호선,노원,32157,496850,328159,389912,405904,288187,27842,489519,336658,397457,560677,252977
9957,2019,2,7호선,논현,24892,202597,164065,245364,658804,381596,12969,994962,232098,219608,294736,121005
9958,2019,2,7호선,대림(구로구청),44278,270266,156261,185155,201576,116487,9306,222393,177532,170896,257626,147493
9959,2019,2,7호선,도봉산,14988,490865,131017,146141,122438,35849,29766,226220,128580,142510,305117,238375
9960,2019,2,7호선,뚝섬유원지,19767,317015,123287,153328,213221,208623,9547,149732,153800,222517,326082,159077
9961,2019,2,7호선,마들,29892,630535,185147,141450,114721,46758,25314,135218,110648,173349,342895,234330
9962,2019,2,7호선,먹골,25728,470189,151959,139745,145338,73218,16495,136673,109482,157647,318658,197898
9963,2019,2,7호선,면목,39969,744045,224324,223259,223115,111809,24596,269287,166142,238465,466855,297740
9964,2019,2,7호선,반포,5499,147143,80926,113908,164005,107179,5720,228385,104400,94962,109064,54958
9965,2019,2,7호선,보라매,21104,289942,131126,156143,225084,93503,16858,330085,108073,115519,213792,121174
9966,2019,2,7호선,부천시청,19963,433269,156725,177175,233470,162735,19971,265089,151869,187665,356691,181500
9967,2019,2,7호선,부천종합운동장,11368,235103,78918,81576,86119,30050,8507,106735,63398,64854,117053,73660
9968,2019,2,7호선,부평구청,28137,613483,144923,116081,148489,63332,24140,138955,73719,116143,291549,211804
9969,2019,2,7호선,사가정,38541,673529,232387,217689,240396,123491,26863,268096,167299,240001,469163,291697
9970,2019,2,7호선,삼산체육관,10863,269321,76156,78092,61814,29124,10341,69624,54637,70979,151341,95568
9971,2019,2,7호선,상도,20172,447381,166550,180041,200738,120302,21968,270059,150667,163681,297145,186627
