,년도,분기,호선명,지하철역,시간대_00~06_승차_인원,시간대_06~11_승차_인원,시간대_11~14_승차_인원,시간대_14~17_승차_인원,시간대_17~21_승차_인원,시간대_21~24_승차_인원,시간대_00~06_하차_인원,시간대_06~11_하차_인원,시간대_11~14_하차_인원,시간대_14~17_하차_인원,시간대_17~21_하차_인원,시간대_21~24_하차_인원
12617,2020,2,분당선,구룡,1106,30201,17334,24306,25381,8101,982,45305,11241,13201,19929,11416
12618,2020,2,분당선,구성,6841,173646,48077,43772,51084,20278,4221,61683,31236,49000,120179,72154
12619,2020,2,분당선,기흥,15386,310839,88399,89026,114270,57775,7255,99615,63398,85752,224527,133403
12620,2020,2,분당선,대모산입구,4766,89066,35258,41230,60727,14067,4739,82887,23591,31926,49467,30375
12621,2020,2,분당선,도곡,3227,92850,60660,87006,144390,54448,4180,193933,57408,54690,85016,43097
12622,2020,2,분당선,망포,13868,363762,104112,112814,234415,96747,13881,238007,70016,101955,265379,167454
12623,2020,2,분당선,매교,7334,68897,22135,23981,34488,9478,2396,47387,20017,24762,45778,23255
12624,2020,2,분당선,매탄권선,7645,147057,41446,40134,54255,21978,4899,51484,23960,38184,102181,63672
12625,2020,2,분당선,모란,44751,596077,245310,258244,269759,124335,14326,315336,228606,292559,429139,261956
12626,2020,2,분당선,미금,12008,296918,177989,220740,260503,141885,9842,341365,174247,189161,288651,160906
12627,2020,2,분당선,보정,2761,83051,24310,27008,24098,9405,1472,32550,14742,22495,41885,27213
12628,2020,2,분당선,복정,0,8,4,7,10,2,0,0,0,0,0,0
12629,2020,2,분당선,상갈,7674,174590,51835,48865,72394,26604,3699,74169,36192,48667,111120,75165
12630,2020,2,분당선,서울숲,6940,171097,65609,119058,244777,92201,3606,253060,107209,123725,157300,66963
12631,2020,2,분당선,서현,17341,357244,223103,301843,516913,328724,11876,600441,262843,291428,436784,183561
12632,2020,2,분당선,선릉,4213,61967,76687,145436,424382,157555,5812,870801,171865,134175,157999,48473
12633,2020,2,분당선,선정릉,2991,63857,53728,82955,251785,85097,3668,350712,67931,58853,68638,30984
12634,2020,2,분당선,수내,8358,186353,109169,156650,276297,158114,8051,349913,123842,131270,186786,86996
12635,2020,2,분당선,수서,9776,287899,143540,161141,258034,122678,11463,336118,123493,149633,249706,131609
12636,2020,2,분당선,수원,15077,211965,63530,75933,122993,79751,5034,84867,49633,58962,129264,59842
12637,2020,2,분당선,수원시청,16928,207952,104346,135446,205273,126554,9530,260808,109566,118958,254263,128243
12638,2020,2,분당선,신갈,7371,166155,48050,43136,34704,11726,3255,40619,29082,46369,104942,67980
12639,2020,2,분당선,압구정로데오,6313,76442,100641,204943,518041,303041,3265,654091,236196,203748,251392,56529
12640,2020,2,분당선,야탑,21583,557523,260628,300375,471561,212912,16483,594363,246389,289633,492325,253725
12641,2020,2,분당선,영통,7244,152257,76755,95777,138477,92962,8316,147480,79944,92156,157557,87775
12642,2020,2,분당선,오리,12788,295085,117408,128733,196585,78507,7019,223491,84538,98648,172982,101403
12643,2020,2,분당선,이매,7468,138940,59775,62875,87029,37761,4463,100168,45980,54948,97470,57459
12644,2020,2,분당선,정자,14824,289362,132110,176322,339097,196258,11102,453143,129735,153887,314516,162574
12645,2020,2,분당선,죽전,16509,345336,124003,148760,209134,127352,21952,223371,136665,158122,310353,180028
12646,2020,2,분당선,청명,6327,135454,36354,37420,48966,18587,4817,54376,25991,36180,84991,53486
12647,2020,2,분당선,태평,43561,497146,147628,134434,137087,57145,10777,149078,107839,169575,307880,204381
12648,2020,2,분당선,한티,5112,189313,117161,163366,280948,203957,4075,375381,164153,146831,220732,88763
12649,2020,2,수인선,남동인더스파크,1345,15591,13558,21365,79430,15725,2535,116434,11793,9524,12202,6605
12650,2020,2,수인선,달월,23,1075,692,1067,3081,216,62,2368,770,585,592,239
12651,2020,2,수인선,소래포구,6259,108409,65246,106185,69642,31799,3556,66924,98895,74460,81159,43340
12652,2020,2,수인선,송도,4702,77290,31234,28993,27860,10209,1884,29987,23219,30609,52339,25506
12653,2020,2,수인선,숭의,7858,95805,38609,41480,58407,15829,4043,75306,30904,35793,59471,30209
12654,2020,2,수인선,신포,2520,24682,16636,24706,35730,14876,1116,45101,20875,20805,26895,10125
12655,2020,2,수인선,연수,6833,109539,48316,52718,58971,36722,4607,69698,43606,52721,97055,47188
12656,2020,2,수인선,원인재,8647,127294,47094,45455,50573,27007,5526,57044,37850,52239,96412,58123
12657,2020,2,수인선,월곶,3098,66491,25269,26833,30652,15304,1993,29448,21484,25269,49282,26894
12658,2020,2,수인선,인천,1486,18628,11290,15699,15701,5572,1093,27088,20076,24564,24451,12777
12659,2020,2,수인선,인천논현,6139,116954,55859,63682,88572,55253,3785,112440,57226,67878,112167,51575
12660,2020,2,수인선,인하대,7369,143823,48161,56332,65469,31792,4195,69367,41015,53820,108374,53118
12661,2020,2,수인선,호구포,3977,61790,29366,34526,86469,27762,3721,117282,21838,28149,47060,24891
12662,2020,2,안산선,고잔,13601,218781,82014,93281,130705,47118,9227,178304,73790,76594,139113,79354
12663,2020,2,안산선,대야미,6677,161104,56503,66201,73935,28150,5992,81089,39280,50336,98106,61817
12664,2020,2,안산선,반월,9371,151143,50424,47742,56637,20162,5102,58545,34997,52151,94801,61307
12665,2020,2,안산선,산본,28545,486313,167951,175104,220093,140960,14136,253291,162844,197992,429157,208933
12666,2020,2,안산선,상록수,44881,670197,191154,164152,187860,92033,20908,195917,124387,182794,464055,285017
12667,2020,2,안산선,수리산,8428,170379,45940,43135,38250,12939,3730,56995,31075,37828,79862,47601
12668,2020,2,안산선,신길온천,4568,52072,16170,16210,24568,6994,1686,27108,11095,15869,31335,18834
12669,2020,2,안산선,안산,37441,226609,120698,145249,284495,97178,9382,297855,104781,114217,180676,109632
12670,2020,2,안산선,오이도,17963,264392,92526,100402,139891,63581,10673,142017,87549,101003,189110,111004
12671,2020,2,안산선,정왕,15996,147920,75568,90934,152505,56045,6566,213333,67984,77318,120552,74930
12672,2020,2,안산선,중앙,23487,401520,157905,180848,231115,173717,15098,243205,163187,199110,389170,202370
12673,2020,2,안산선,초지,8814,131996,39561,39476,63003,21073,5333,82792,31419,37021,84902,52197
12674,2020,2,안산선,한대앞,18418,235502,80910,77199,95277,49768,7124,109576,63006,82716,176625,97996
12675,2020,2,우이신설선,4.19민주묘지,3394,77844,38558,42553,35259,13646,719,41100,33811,35557,54301,29994
12676,2020,2,우이신설선,가오리,6186,146811,49271,40792,34807,13349,938,43222,34010,51220,92402,53241
12677,2020,2,우이신설선,보문,1112,30356,19192,21332,26616,11794,516,36513,17102,19475,24123,12777
12678,2020,2,우이신설선,북한산보국문,5127,190266,70490,66592,65351,26640,2109,69905,44103,64471,132718,75439
12679,2020,2,우이신설선,북한산우이,3395,76204,39791,59479,41210,13143,2581,79996,46206,32319,39777,21397
12680,2020,2,우이신설선,삼양,3363,67587,28649,25935,19553,7630,704,31111,24050,33186,46112,24370
12681,2020,2,우이신설선,삼양사거리,3321,74532,33875,30040,25916,12002,622,35309,27218,37843,53031,24479
12682,2020,2,우이신설선,성신여대입구(돈암),2151,46009,35530,43701,54878,41634,897,64047,47482,53151,69964,26280
12683,2020,2,우이신설선,솔밭공원,5037,83519,29542,27522,19446,7450,1451,25463,23235,30939,50448,29330
12684,2020,2,우이신설선,솔샘,6992,233909,60134,50641,37473,14535,699,40731,34462,56873,145816,80609
12685,2020,2,우이신설선,신설동,2618,20811,19560,31632,60148,20396,3283,87519,23294,19032,15048,6773
12686,2020,2,우이신설선,정릉,5622,139792,57175,50846,49858,19504,1657,50297,36125,54731,95945,51448
12687,2020,2,우이신설선,화계,4836,116429,40865,35927,30356,10912,1565,37257,29558,39965,70176,37610
12688,2020,2,일산선,대곡,1805,57996,18698,20122,29858,9074,1916,27475,15501,15684,28171,14699
12689,2020,2,일산선,대화,18896,479646,144988,136262,142067,57369,13431,163215,95424,113355,224202,152193
12690,2020,2,일산선,마두,8069,165734,94228,108385,116764,46675,4046,165677,87133,94958,127686,67058
12691,2020,2,일산선,백석,11195,229127,121606,139214,168439,83055,7170,201754,111343,128146,192158,102588
12692,2020,2,일산선,삼송,21111,621655,177762,178383,210017,109196,6671,222585,150502,199748,419498,239390
12693,2020,2,일산선,원당,25984,416377,131522,117624,111917,42323,3073,125575,91769,128628,264139,162028
12694,2020,2,일산선,원흥,15793,325398,95844,91346,98940,41199,2982,109562,65670,93466,209071,125764
12695,2020,2,일산선,정발산,6184,101524,79816,117875,153830,94689,3252,161704,109131,110665,132978,57543
12696,2020,2,일산선,주엽,13724,250219,108219,109747,102370,49532,4429,133426,96569,114579,178103,95573
12697,2020,2,일산선,지축,0,3,0,0,1,0,0,0,0,0,0,0
12698,2020,2,일산선,화정,28038,509777,205894,206286,204571,115966,3887,227089,176616,239517,411379,225839
12699,2020,2,장항선,배방,2590,22491,11710,12197,16184,6819,804,15642,9886,11517,17992,12048
12700,2020,2,장항선,봉명,2976,27207,16183,16856,13894,4690,1096,31488,13007,10693,13769,7719
12701,2020,2,장항선,신창(순천향대),2066,20563,18998,25462,26330,8736,775,30666,16070,14455,18171,15823
12702,2020,2,장항선,쌍용(나사렛대),5510,55946,21708,22633,23915,12173,1402,27010,19591,19714,40207,20004
12703,2020,2,장항선,아산,2123,46183,27454,36333,49533,28294,1893,50737,29624,27066,43401,20850
12704,2020,2,장항선,온양온천,6618,80999,57037,58066,49625,19255,2595,68435,59175,50529,57720,33656
12705,2020,2,중앙선,구리,27977,459961,145669,144254,157743,77521,12319,188642,119865,157279,341243,181092
12706,2020,2,중앙선,국수,1430,21009,11130,15640,9228,2722,785,16441,10821,9588,11978,9066
12707,2020,2,중앙선,덕소,13986,210305,70589,64671,55966,25424,8434,67540,51725,69441,145283,78415
12708,2020,2,중앙선,도농,20836,390917,99061,88973,87661,30732,12582,99699,58928,96090,229296,129921
12709,2020,2,중앙선,도심,4626,102260,25536,24194,26825,9637,3251,33676,17202,21155,45886,27723
12710,2020,2,중앙선,망우,23004,251602,88184,84117,88360,38286,6097,100847,69889,101138,181609,87612
12711,2020,2,중앙선,상봉(시외버스터미널),20845,208585,63535,61267,72121,37315,7983,72332,50268,69034,153235,83945
12712,2020,2,중앙선,신원,293,4351,3811,7400,5310,899,105,7722,3939,2557,2209,1240
12713,2020,2,중앙선,아신,1085,16278,8330,10466,9030,2823,882,11732,8068,7380,10869,6697
12714,2020,2,중앙선,양수,2384,48881,26211,40613,32966,11238,2171,44056,32237,27981,31170,21697
12715,2020,2,중앙선,양원,4209,43868,17086,27098,20202,4777,1451,43281,14117,17863,26759,14634
12716,2020,2,중앙선,양정,1546,18906,9561,13105,21432,4124,1187,27048,7871,6845,11357,5405
12717,2020,2,중앙선,양평,4202,63661,39920,48853,44184,19486,2872,57578,43610,42270,43075,26888
12718,2020,2,중앙선,오빈,416,9214,4159,4746,4210,1199,289,5814,4033,3845,5715,3341
12719,2020,2,중앙선,용문,2793,39815,32961,59028,34666,7774,2160,42149,57489,33957,25567,15322
12720,2020,2,중앙선,운길산,521,15704,14060,34230,24111,5842,692,34047,25742,14103,9913,4969
12721,2020,2,중앙선,원덕,1032,10076,5262,8746,6127,1200,377,8812,6856,5087,6168,3081
12722,2020,2,중앙선,중랑,18511,204059,66114,57295,53043,24186,4662,57427,43613,72353,138300,78507
12723,2020,2,중앙선,지평,0,2108,3,2000,597,2,0,2505,7,1039,521,36
12724,2020,2,중앙선,팔당,833,16477,12131,25209,27534,13426,568,36390,24410,17516,14741,4896
12725,2020,2,중앙선,회기,34989,585546,277172,310445,340065,184233,24264,382325,222209,261333,466398,284835
12726,2020,3,1호선,동대문,39705,209661,160764,188550,179515,94822,8400,240220,190736,170373,164432,97339
12727,2020,3,1호선,동묘앞,9982,93689,152139,223235,169985,39792,6558,194894,203443,183866,86028,34441
12728,2020,3,1호선,서울역,28455,503434,438015,515303,1117077,450024,20846,1374775,427118,417908,495430,207275
12729,2020,3,1호선,시청,5045,95997,128450,250739,684147,260534,10957,955378,206770,140923,107576,30823
12730,2020,3,1호선,신설동,26750,225914,152158,186759,330893,99127,8099,420988,149103,148762,186027,86910
12731,2020,3,1호선,제기동,14507,301508,306739,336772,267322,74970,7792,416257,334841,303481,191756,79462
12732,2020,3,1호선,종각,9469,121326,244747,441938,1135633,547847,12817,1511672,365670,278126,278465,54287
12733,2020,3,1호선,종로3가,12216,137264,327653,454912,637462,336817,10417,695425,466788,353743,231910,49193
12734,2020,3,1호선,종로5가,5399,122419,264360,401962,619407,194658,11474,763779,356291,288100,170981,37006
12735,2020,3,1호선,청량리(서울시립대입구),36652,463486,317083,367158,316072,107902,17203,382341,335701,356717,350699,148983
12736,2020,3,2호선,강남,28624,583796,690357,1113156,2257698,1460352,36142,2848750,977202,891662,1190862,351346
12737,2020,3,2호선,강변(동서울터미널),25319,940248,393108,380048,460126,249768,10681,483582,334581,443106,762451,378702
12738,2020,3,2호선,건대입구,49542,714656,296019,384815,566102,521905,16387,525160,384662,493768,937010,440546
12739,2020,3,2호선,교대(법원.검찰청),6839,338814,289988,452627,871979,418012,21597,1239553,424767,390158,454907,165286
12740,2020,3,2호선,구로디지털단지,114161,1524312,480599,518596,1298709,437534,21262,1588451,397232,519389,1104096,653552
12741,2020,3,2호선,구의(광진구청),39108,829007,225915,218045,272248,136242,8477,297429,173196,255646,575019,326459
12742,2020,3,2호선,낙성대(강감찬),34811,970726,287668,281258,337548,162570,12664,334855,198366,279977,667701,419171
12743,2020,3,2호선,당산,19447,470373,168577,182189,368125,167096,11201,504834,156798,197098,454948,233478
12744,2020,3,2호선,대림(구로구청),100227,796958,253633,257086,363770,134246,13211,453697,242718,306666,520872,361642
12745,2020,3,2호선,도림천,1015,29281,15594,19574,24207,5606,997,40329,11781,13351,19608,10129
12746,2020,3,2호선,동대문역사문화공원(DDP),22090,105228,115177,193911,288521,142289,4027,371288,174250,151261,173714,88883
12747,2020,3,2호선,뚝섬,11031,236828,129857,211921,600352,223413,6289,765092,190924,195493,264388,99580
12748,2020,3,2호선,문래,10003,390166,155522,198527,531124,184441,6614,683749,158821,174627,336176,149442
12749,2020,3,2호선,방배,7896,290768,156946,203558,379518,153292,10977,495591,152147,167499,258132,135665
12750,2020,3,2호선,봉천,45293,944269,252851,230869,235176,116560,5787,238599,177447,265907,587098,342144
12751,2020,3,2호선,사당,38856,858352,348596,398209,608355,450096,20634,613276,353147,473314,1012334,489759
12752,2020,3,2호선,삼성(무역센터),15129,232742,313656,633851,1738478,713550,24272,2291004,515718,415897,378283,111366
12753,2020,3,2호선,상왕십리,16856,438248,145295,143366,187774,81264,1836,232165,107062,138020,309431,157357
12754,2020,3,2호선,서울대입구(관악구청),96079,1496180,487609,516553,620376,372513,46140,592280,398602,527888,1160985,667533
12755,2020,3,2호선,서초,3754,230652,180885,277794,597407,202849,14279,863526,189086,169701,161590,70319
12756,2020,3,2호선,선릉,13901,333191,405555,739794,1684294,645636,19740,2062475,463354,384945,371536,138475
12757,2020,3,2호선,성수,15826,299426,195391,315153,1070398,363128,21292,1428478,288593,294672,349138,125394
12758,2020,3,2호선,시청,2755,90915,147676,241787,829605,236601,4815,1105449,160973,128117,104093,27697
12759,2020,3,2호선,신답,2856,64210,14591,12809,14196,4590,485,15073,10455,18518,55331,23497
12760,2020,3,2호선,신당,16943,341081,151740,173702,232266,106770,3769,280676,148144,174400,282972,136645
12761,2020,3,2호선,신대방,74529,1036644,263392,232782,279729,116193,7262,278257,173755,286204,648024,444022
12762,2020,3,2호선,신도림,113412,1252445,482468,550119,842433,465769,51358,843928,478189,559032,1085809,552688
12763,2020,3,2호선,신림,117080,2415382,642747,596402,637395,383474,15010,590734,423230,679998,1684102,1041908
12764,2020,3,2호선,신설동,3302,49052,44421,60431,74105,18134,2458,94945,48168,41981,38073,17131
12765,2020,3,2호선,신정네거리,22609,371315,102000,93894,89442,34994,6806,107285,74790,112116,279905,131542
12766,2020,3,2호선,신촌,18801,420229,346593,470798,648317,527893,8207,755179,463412,440387,656844,239902
12767,2020,3,2호선,아현,13378,288994,111718,133165,135447,49656,3659,169955,82751,108399,200126,111798
12768,2020,3,2호선,양천구청,13150,259348,71140,60608,58568,20534,4893,71344,47545,73256,190297,99017
12769,2020,3,2호선,역삼,11548,253725,300254,581976,1642613,566040,21950,2380403,465273,375789,372372,134157
12770,2020,3,2호선,영등포구청,16163,411279,192144,240837,548045,187469,10109,707946,192560,201282,337909,158791
12771,2020,3,2호선,왕십리(성동구청),22382,344229,162336,193795,260362,189435,3104,212196,127905,160071,325044,144533
12772,2020,3,2호선,용답,6908,91266,29457,29639,27832,10224,678,26022,20554,33053,63683,37395
12773,2020,3,2호선,용두(동대문구청),3038,58097,29607,32539,36605,10543,749,46712,26555,32647,46928,20071
12774,2020,3,2호선,을지로3가,2761,94328,129282,229717,692259,262933,5370,904428,174154,150095,161046,42871
12775,2020,3,2호선,을지로4가,2661,66204,117778,185286,415821,102928,3326,513935,153689,119604,75839,20174
12776,2020,3,2호선,을지로입구,6638,142852,246581,456169,1331954,515787,14678,1759002,371970,279068,259672,81308
12777,2020,3,2호선,이대,7645,209721,128470,168493,238269,118688,5034,279140,150270,147038,202780,101045
12778,2020,3,2호선,잠실(송파구청),33643,1343796,608696,768914,1294214,783924,16580,1313450,663149,760243,1330224,629381
12779,2020,3,2호선,잠실나루,8137,387882,154947,182293,214662,69165,4983,310358,138270,132794,249270,128908
12780,2020,3,2호선,잠실새내,13648,554014,208694,229790,273170,194630,6099,275624,203920,262563,515625,225474
12781,2020,3,2호선,종합운동장,4738,194897,72688,85442,109318,61775,4263,153589,63522,84647,169910,82306
12782,2020,3,2호선,충정로(경기대입구),9170,183315,92241,109420,249823,69961,3002,353762,80049,87645,138884,74828
12783,2020,3,2호선,한양대,2869,75510,64834,99524,179529,72697,989,261001,91762,70568,65871,35314
12784,2020,3,2호선,합정,22786,483750,240879,322682,672505,463041,10748,714041,350677,378737,660228,252452
12785,2020,3,2호선,홍대입구,51266,656835,403873,607697,1049227,1006382,25146,874985,750351,866620,1176294,421171
12786,2020,3,3호선,가락시장,7038,208862,104620,115233,168645,64431,5523,203823,91369,108074,159489,78038
12787,2020,3,3호선,경복궁(정부서울청사),7380,186076,141922,247508,507577,207986,4580,632003,201920,177836,198664,76125
12788,2020,3,3호선,경찰병원,7435,217409,78087,79578,120210,39491,3084,180997,66227,70850,137597,72281
12789,2020,3,3호선,고속터미널,13716,405739,488538,692828,948653,657452,10015,877404,666972,692714,736070,240329
12790,2020,3,3호선,교대(법원.검찰청),3339,111033,119971,183473,377457,177743,1859,349360,85663,78185,101688,29827
12791,2020,3,3호선,구파발,27468,721930,210164,234577,236369,111272,10020,306376,190540,216441,458939,232873
12792,2020,3,3호선,금호,13519,294514,94280,83916,84031,39587,1644,82226,63054,97918,197943,105937
12793,2020,3,3호선,남부터미널(예술의전당),7863,357580,278379,364893,811338,298209,3693,1020870,305149,339238,377940,141164
12794,2020,3,3호선,녹번,24807,598006,146654,127116,127810,44543,3083,139110,84418,133103,362361,196604
12795,2020,3,3호선,대청,10338,259930,97684,122398,158427,48902,3642,179482,69768,91499,172643,103551
12796,2020,3,3호선,대치,7071,221594,101389,126926,187035,140585,2272,216910,115787,135445,196807,86591
12797,2020,3,3호선,도곡,2824,92796,48778,70235,118697,42046,5513,168756,50295,46109,70322,34830
12798,2020,3,3호선,독립문,15095,178580,91077,103609,103392,34022,12743,173341,75303,83654,124313,62079
12799,2020,3,3호선,동대입구,4207,68317,55567,103276,220212,80561,4718,296602,86490,70054,71735,31968
12800,2020,3,3호선,매봉,4319,161888,86636,127826,334856,109029,3236,415139,88082,83966,134043,58630
12801,2020,3,3호선,무악재,5341,141904,42038,36154,41972,14508,956,46541,28835,43619,98924,55287
12802,2020,3,3호선,불광,25538,505962,182697,194461,216199,92757,3728,290316,187499,225115,389576,191852
12803,2020,3,3호선,수서,13276,374470,183964,210428,302309,132730,7594,400747,153192,187423,312512,160577
12804,2020,3,3호선,신사,9792,177300,204925,367859,859457,507777,4841,1039143,377406,370085,436578,105456
12805,2020,3,3호선,안국,5265,90310,126301,251149,646156,205580,4595,804187,227868,190743,133126,36104
12806,2020,3,3호선,압구정,8476,233915,259661,431784,885608,466896,10704,1215545,410660,349047,380703,102189
12807,2020,3,3호선,약수,17562,322244,144099,156661,208511,102052,9426,249545,117653,145536,262124,130975
12808,2020,3,3호선,양재(서초구청),15473,397974,274523,412303,1139481,416160,10931,1556079,330419,313436,464559,200492
12809,2020,3,3호선,연신내,75358,1346486,432783,415044,380945,208395,11601,380947,307369,439560,946644,507189
12810,2020,3,3호선,오금,9293,231602,61322,54139,74494,25073,4005,88559,39726,57668,129692,77824
12811,2020,3,3호선,옥수,10038,263128,105231,111359,127236,62575,5154,130161,85711,116353,230112,121647
12812,2020,3,3호선,을지로3가,1698,37385,64716,116333,358838,124802,2962,462268,100415,86753,91608,20105
12813,2020,3,3호선,일원,5654,211914,113537,144516,151814,35964,4510,252169,98892,85784,126916,75393
12814,2020,3,3호선,잠원,4320,158296,65850,67455,80568,35539,1958,101094,51329,61989,113795,60083
12815,2020,3,3호선,종로3가,1915,37972,74865,132213,313363,117664,2857,393275,172944,142184,101914,23568
12816,2020,3,3호선,지축,3492,134984,33222,32240,28475,7896,882,31551,22703,33194,86892,51218
12817,2020,3,3호선,충무로,2,9,6,9,26,9,0,0,0,0,0,0
12818,2020,3,3호선,학여울,1174,37597,18670,26241,39529,13072,723,53353,19322,20544,29207,14416
12819,2020,3,3호선,홍제,25972,602992,205371,190426,188552,71221,4329,214899,140868,204716,407289,207406
12820,2020,3,4호선,길음,26131,739230,201962,194432,209645,93278,5594,230416,150457,213017,496143,263457
12821,2020,3,4호선,남태령,1322,27442,13658,15853,22236,5086,485,32048,8832,10023,13887,7139
12822,2020,3,4호선,노원,32792,524817,200434,220247,244988,192523,10449,293348,201394,265285,531231,265687
12823,2020,3,4호선,당고개,23590,474608,141738,133087,126988,50529,3061,149183,100791,139895,274822,170557
12824,2020,3,4호선,동대문,18426,123764,236121,397890,529550,152607,8382,704851,337164,248050,120403,57297
12825,2020,3,4호선,동대문역사문화공원(DDP),22192,90312,108282,201217,441107,200319,5755,468265,160231,135056,158861,69039
12826,2020,3,4호선,동작(현충원),1633,55686,27940,34185,48795,23917,2178,58289,25637,33693,51895,23834
12827,2020,3,4호선,명동,1777,67920,126182,251879,551256,244376,3471,694138,240913,198881,156236,33630
12828,2020,3,4호선,미아(서울사이버대학),30736,502315,173083,175745,183160,73746,5049,227778,127347,181338,334790,178585
12829,2020,3,4호선,미아사거리,41009,932874,303892,317709,323856,181940,6822,333444,247976,352195,707198,348292
12830,2020,3,4호선,사당,29483,744155,255029,246768,317849,223994,13239,317143,191469,239709,533929,241079
12831,2020,3,4호선,삼각지,1643,61552,36471,49638,125379,46501,2070,157149,44789,46454,75533,31433
12832,2020,3,4호선,상계,36453,751634,204411,186181,170883,88568,2389,199025,142715,201031,456585,264033
12833,2020,3,4호선,서울역,12400,136158,87665,108435,330698,88409,5152,514591,152754,165736,196702,96394
12834,2020,3,4호선,성신여대입구(돈암),14813,480722,212192,243674,301330,204659,4962,279181,190016,241016,438909,224209
12835,2020,3,4호선,수유(강북구청),59078,1135183,376285,366036,410705,203617,10551,426661,276792,403007,845168,479767
12836,2020,3,4호선,숙대입구(갈월),8450,216992,124449,162593,287970,124570,2676,338031,120452,133792,208014,97515
12837,2020,3,4호선,신용산,3282,135995,108147,172211,481582,172410,3493,603126,146905,143543,181562,63187
12838,2020,3,4호선,쌍문,64538,1199641,315122,269941,260914,113111,5611,256676,190618,309585,733494,429840
12839,2020,3,4호선,이촌(국립중앙박물관),3416,143300,73386,99531,141870,52877,2529,203529,82431,88629,138085,62937
12840,2020,3,4호선,창동,52160,839295,294056,309801,326666,153928,20011,354847,267986,380816,670090,351230
12841,2020,3,4호선,총신대입구(이수),18434,500674,211063,230792,293251,162985,7246,361362,208400,267007,487305,200197
12842,2020,3,4호선,충무로,8373,137458,173135,311451,818762,326827,9843,1094916,267138,209668,215893,71796
12843,2020,3,4호선,한성대입구(삼선교),19637,333339,150840,176942,205356,93797,16001,242091,127121,148508,262211,137975
12844,2020,3,4호선,혜화,9368,265456,263388,447154,719182,520454,9060,850309,432487,414867,462438,136161
12845,2020,3,4호선,회현(남대문시장),5285,95142,211499,402346,674399,187550,2850,969470,342023,219230,100472,33407
12846,2020,3,5호선,강동,32429,621520,194869,201406,319625,100866,8350,367717,144230,182744,370718,207936
12847,2020,3,5호선,개롱,9665,200259,66759,67986,85641,30706,5239,109455,50377,74004,147987,77691
12848,2020,3,5호선,개화산,10008,167046,54013,55087,70801,23438,2756,88650,42579,54923,102229,62328
12849,2020,3,5호선,거여,13167,265707,76034,83959,99961,31381,4342,131135,55930,82483,163438,87380
12850,2020,3,5호선,고덕,9638,256404,92629,111364,106353,46344,6912,142449,77611,92314,192077,91767
12851,2020,3,5호선,공덕,5581,202583,109998,140712,360335,136528,3946,487982,107214,110645,234921,78547
12852,2020,3,5호선,광나루(장신대),14259,385709,132552,147869,185113,73035,6082,230245,104193,126379,240247,126356
12853,2020,3,5호선,광화문(세종문화회관),2714,134566,183004,344967,1062683,375924,2755,1418086,305548,229576,233416,49143
12854,2020,3,5호선,군자(능동),20971,343658,98175,100518,146945,83214,17293,165057,89511,124685,306169,142927
12855,2020,3,5호선,굽은다리(강동구민회관앞),17651,325940,99433,92324,96069,44542,5332,103223,71637,102862,218698,115738
12856,2020,3,5호선,길동,13124,223552,87416,86881,103714,42316,3505,129675,74739,100341,178500,81967
12857,2020,3,5호선,김포공항,1036,72875,79751,111965,159651,100731,4613,165421,113322,112374,104228,21114
12858,2020,3,5호선,까치산,68207,1208792,302517,249063,230739,111904,8639,221556,191901,327416,793562,449205
12859,2020,3,5호선,답십리,25805,552549,143196,143377,211610,76830,7619,239475,108397,146987,353203,168229
12860,2020,3,5호선,동대문역사문화공원(DDP),517,14366,13804,25444,106337,25510,952,154540,20792,18202,15983,6242
12861,2020,3,5호선,둔촌동,11035,226004,83862,92725,125085,53501,1529,150513,75194,96803,182693,78116
12862,2020,3,5호선,마곡,5530,188519,72542,101211,178260,53731,5849,233768,70647,77038,125685,59900
12863,2020,3,5호선,마장,6733,167134,59349,63591,80980,33395,3161,108031,49612,56963,107067,54374
12864,2020,3,5호선,마천,16009,200271,58739,58608,60010,18067,3258,89743,46612,66728,123743,69916
12865,2020,3,5호선,마포,6515,256088,115149,141154,324797,133357,6780,434494,113973,115497,242657,90964
12866,2020,3,5호선,명일,12502,303429,88938,82616,77285,33874,4521,93261,66129,95853,233944,103980
12867,2020,3,5호선,목동,22021,568547,167936,167861,198675,108217,4182,239831,137149,196495,499877,229001
12868,2020,3,5호선,미사,6464,217679,56968,59427,61940,31588,4436,60983,39343,57892,168570,93497
12869,2020,3,5호선,발산,9528,252073,160386,238506,447738,196880,9749,589795,184852,177959,280674,111764
12870,2020,3,5호선,방이,6027,166142,67187,75028,115619,71197,4294,150921,65671,82240,143651,60673
12871,2020,3,5호선,방화,13529,234879,79295,77131,72769,25954,3166,98264,54657,73783,144297,88369
12872,2020,3,5호선,상일동,24764,715524,152634,143192,149338,45501,10260,156304,92055,141099,404434,221652
12873,2020,3,5호선,서대문,7891,200208,128821,191018,520336,135562,4656,750814,125100,107408,146814,67252
12874,2020,3,5호선,송정,11006,204355,76929,76557,94369,39651,5015,108388,62034,77890,132052,73649
12875,2020,3,5호선,신금호,8006,212799,62539,64969,70076,29633,2120,95352,49598,68772,153521,74000
12876,2020,3,5호선,신길,4923,115881,27401,28770,66297,21480,1647,88211,23991,30345,87311,47073
12877,2020,3,5호선,신정(은행정),32038,615616,123413,100872,106623,40869,2773,111246,71627,122191,297853,164926
