,년도,분기,호선명,지하철역,시간대_00~06_승차_인원,시간대_06~11_승차_인원,시간대_11~14_승차_인원,시간대_14~17_승차_인원,시간대_17~21_승차_인원,시간대_21~24_승차_인원,시간대_00~06_하차_인원,시간대_06~11_하차_인원,시간대_11~14_하차_인원,시간대_14~17_하차_인원,시간대_17~21_하차_인원,시간대_21~24_하차_인원
15273,2021,3,5호선,강동,32024,525215,182232,183408,271857,91698,6625,359098,141537,171998,343982,189873
15274,2021,3,5호선,강일,4489,124015,37499,33031,31477,8354,947,39061,23228,33708,87931,45693
15275,2021,3,5호선,개롱,9774,194743,70105,71774,83382,30345,4324,117344,56930,76565,145509,76479
15276,2021,3,5호선,개화산,11082,175546,59409,55198,66781,21269,2026,86543,46161,58355,109429,65302
15277,2021,3,5호선,거여,14504,281767,90438,92117,99188,31653,3554,142211,66647,89403,183369,94008
15278,2021,3,5호선,고덕,9825,247214,107943,123784,119218,53611,5549,166142,92906,108818,191888,89577
15279,2021,3,5호선,공덕,4914,200564,111009,135701,330822,119744,3675,447893,107885,107279,209943,75892
15280,2021,3,5호선,광나루(장신대),14343,370873,140762,149545,171601,68870,5843,231815,109891,126773,237004,124037
15281,2021,3,5호선,광화문(세종문화회관),2492,129399,179489,326462,939600,321402,2267,1253946,283104,203611,194632,44964
15282,2021,3,5호선,군자(능동),20880,331169,102701,103375,148818,83861,7667,170616,97896,130590,299109,138012
15283,2021,3,5호선,굽은다리(강동구민회관앞),19122,325459,111121,99670,98112,44617,3621,117684,83229,110681,221263,116737
15284,2021,3,5호선,길동,13505,221563,96831,95734,109154,43311,3474,141295,87273,107887,175270,79280
15285,2021,3,5호선,김포공항,1111,79779,94084,126746,172965,109745,5608,174838,120900,124415,106746,19934
15286,2021,3,5호선,까치산,68068,1147324,305432,248099,209849,99925,6280,217500,204123,333329,778780,430964
15287,2021,3,5호선,답십리,25468,529097,146236,138534,194298,69550,4530,225858,113353,147137,342086,163142
15288,2021,3,5호선,동대문역사문화공원(DDP),465,16782,14481,25994,100301,22923,928,143267,22559,19517,17057,7385
15289,2021,3,5호선,둔촌동,10396,227627,88752,106554,130047,48991,3297,161195,82625,102959,178896,76032
15290,2021,3,5호선,마곡,6128,199358,85401,116653,214288,68299,5304,279166,88791,90833,148277,68021
15291,2021,3,5호선,마장,6870,160616,59950,61842,76208,28570,2113,103810,49707,56366,98439,51016
15292,2021,3,5호선,마천,16946,244649,66022,59915,56371,17727,2646,86362,51396,72282,153100,81256
15293,2021,3,5호선,마포,6787,242384,116313,142109,306196,113642,5025,410818,117375,113953,212086,82298
15294,2021,3,5호선,명일,13631,283774,95334,87862,81340,34722,3215,106386,73804,102468,221074,99696
15295,2021,3,5호선,목동,21414,521822,167884,166281,186273,103124,3263,235634,141714,196178,463030,205443
15296,2021,3,5호선,미사,17127,505063,144310,146795,163889,98697,4803,188557,117151,152319,395855,195585
15297,2021,3,5호선,발산,8345,253638,175834,259343,456094,193508,7962,616578,204530,194255,263450,98240
15298,2021,3,5호선,방이,6172,160375,70603,77920,114664,67617,3061,154199,69122,82385,140166,54707
15299,2021,3,5호선,방화,13039,226804,83035,75334,66434,21563,1335,97135,60119,74494,143127,82688
15300,2021,3,5호선,상일동,25399,595041,149797,134020,125721,44291,7113,147117,95921,144007,376864,196423
15301,2021,3,5호선,서대문,8131,198233,137689,196412,529483,129212,3711,767533,130769,108175,133669,63663
15302,2021,3,5호선,송정,10707,198249,75850,75119,87241,33656,4020,107031,63039,77387,125325,71268
15303,2021,3,5호선,신금호,8433,199997,66188,64970,69804,29271,1703,101280,53673,73262,149966,72644
15304,2021,3,5호선,신길,4649,123126,31709,30524,64544,21491,1434,79123,26450,32930,97287,55436
15305,2021,3,5호선,신정(은행정),33274,575835,124505,97425,97594,37531,2462,107808,75403,125759,301437,165133
15306,2021,3,5호선,아차산(어린이대공원후문),24822,445574,161294,172435,173442,76308,4970,210096,142558,169820,332022,156283
15307,2021,3,5호선,애오개,6233,166776,67010,71564,114332,33509,4416,162652,53331,62063,116432,53267
15308,2021,3,5호선,양평,5386,189947,57027,58401,146797,34561,2030,184978,44542,53674,132319,64852
15309,2021,3,5호선,여의나루,3932,61557,46984,107352,305522,217325,3871,361896,110637,135266,145898,51076
15310,2021,3,5호선,여의도,4654,127293,140692,262600,904464,256592,9270,1188198,200936,161954,167351,50703
15311,2021,3,5호선,영등포구청,2736,71381,32187,40328,89364,25386,2048,115651,30766,33713,55101,24742
15312,2021,3,5호선,영등포시장,6966,200728,92181,111667,190335,65089,3029,244843,102327,98475,156984,75200
15313,2021,3,5호선,오금,3006,75522,38883,47629,77091,21408,1478,111222,27883,32079,50901,28236
15314,2021,3,5호선,오목교(목동운동장앞),12040,417730,197299,246697,402259,254259,4943,521936,242952,257876,445589,159339
15315,2021,3,5호선,올림픽공원(한국체대),3188,108950,48010,58302,66375,22151,3048,80322,40755,44456,65528,30649
15316,2021,3,5호선,왕십리(성동구청),5904,72467,45257,59229,91052,54375,3840,113738,57504,61588,87629,34533
15317,2021,3,5호선,우장산,17716,458385,165946,160918,133725,54213,3298,176931,123038,167803,331801,167062
15318,2021,3,5호선,을지로4가,989,25178,47238,77243,194191,50298,1388,254312,68186,47943,27320,7558
15319,2021,3,5호선,장한평,19829,514443,160471,177550,309106,93902,4538,401077,135448,164632,370645,172050
15320,2021,3,5호선,종로3가,2266,49684,106670,183088,318370,185294,2134,311092,214467,167039,132601,25084
15321,2021,3,5호선,천호(풍납토성),19997,300771,201656,252484,342389,203992,6188,340812,215716,246030,346883,138623
15322,2021,3,5호선,청구,4519,82947,39901,43350,80253,29691,853,86004,32352,37777,63419,34754
15323,2021,3,5호선,충정로(경기대입구),3010,69728,35986,44108,126989,30791,998,162811,30099,30505,55699,31490
15324,2021,3,5호선,하남검단산,7337,145510,57983,69697,70649,32082,1571,88911,59712,64694,97531,55415
15325,2021,3,5호선,하남시청(덕풍?신장),9762,164964,67416,64764,70642,27204,2003,79570,54237,72209,122177,64156
15326,2021,3,5호선,하남풍산,4301,96170,37196,47795,74963,26365,1470,99871,36088,40353,69502,37761
15327,2021,3,5호선,행당,11615,303767,86583,72912,67183,32671,2704,78880,58392,82419,190372,92155
15328,2021,3,5호선,화곡,62393,1061018,294364,249576,237462,98319,6837,253210,185779,293573,720019,373395
15329,2021,3,6호선,고려대(종암),11130,199704,75701,86304,117859,46015,2702,144670,59258,71267,140354,85677
15330,2021,3,6호선,공덕,13839,232688,151802,195057,443349,164299,7928,550983,140446,142325,216195,94422
15331,2021,3,6호선,광흥창(서강),7325,197289,89262,95607,167471,56031,3803,214078,72350,81414,141330,70651
15332,2021,3,6호선,구산,14479,278114,86015,78027,62387,30124,1158,70966,55102,74629,146426,69260
15333,2021,3,6호선,녹사평(용산구청),2684,65112,41381,65289,109791,75245,1476,125811,59127,61240,76671,30427
15334,2021,3,6호선,대흥(서강대앞),5781,161205,83492,98490,147632,67985,2443,199114,84860,88934,135404,64551
15335,2021,3,6호선,독바위,5514,110555,32846,28438,19622,6938,1166,36546,24637,32637,77227,42495
15336,2021,3,6호선,돌곶이,17672,322611,92585,86182,88608,35176,3177,111962,69491,94179,207435,108541
15337,2021,3,6호선,동묘앞,11491,128838,118024,150028,150686,51175,3869,203447,116983,112112,109266,58600
15338,2021,3,6호선,디지털미디어시티,15848,363912,98421,111097,258087,60795,11336,384145,85466,109617,253501,124826
15339,2021,3,6호선,마포구청,18757,400958,147389,145005,210886,83290,5595,241974,111715,137499,260134,137015
15340,2021,3,6호선,망원,14114,300781,148823,177481,251021,147804,2365,263402,206833,228717,304636,115915
15341,2021,3,6호선,버티고개,1980,48228,19915,21751,30307,11368,1018,38129,18175,23177,40271,21661
15342,2021,3,6호선,보문,9648,206116,73882,77129,98075,41763,2618,121816,52054,62100,137950,83428
15343,2021,3,6호선,봉화산(서울의료원),13446,346297,87955,74407,69746,24654,4328,92846,63824,88448,210859,112459
15344,2021,3,6호선,불광,4473,100762,55658,69366,62439,26931,1430,70981,48152,55369,91146,40280
15345,2021,3,6호선,삼각지,3418,93545,60829,78716,136891,52965,1961,146820,48793,48313,73210,43097
15346,2021,3,6호선,상수,3142,102627,65217,94131,165886,127531,2677,171483,122376,121212,157154,54089
15347,2021,3,6호선,상월곡(한국과학기술연구원),13960,225785,64539,56926,61664,19534,1685,77319,43518,61242,130428,75718
15348,2021,3,6호선,새절(신사),27933,486382,133236,116812,101499,40839,5256,119205,93038,135942,316890,165779
15349,2021,3,6호선,석계,26781,443839,129952,113572,99605,51825,7223,118346,98498,148157,333724,166790
15350,2021,3,6호선,신내,0,25,2,7,2,0,0,0,0,0,0,0
15351,2021,3,6호선,신당,19140,103452,83843,117312,159379,101773,4569,256425,85977,72379,116857,55596
15352,2021,3,6호선,안암(고대병원앞),3524,111754,102138,145070,211170,94693,4478,267414,110036,93981,114552,72207
15353,2021,3,6호선,약수,3794,64286,39544,46147,73283,33107,869,101563,37305,38319,50000,20890
15354,2021,3,6호선,역촌,5293,143656,46300,42167,36686,13479,796,60606,41561,51732,111306,56646
15355,2021,3,6호선,연신내,1,32,6,12,20,31,0,0,0,0,0,0
15356,2021,3,6호선,월곡(동덕여대),18834,349516,115729,111854,138463,53570,2763,165385,94886,127393,256038,127339
15357,2021,3,6호선,월드컵경기장(성산),3052,86897,55953,87605,92784,39042,3831,97966,82176,82824,82992,29621
15358,2021,3,6호선,응암,31762,665278,191550,162530,144302,66104,5097,162003,132860,198365,479707,254294
15359,2021,3,6호선,이태원,6037,114702,80490,128572,199350,157880,4031,196809,124780,139663,177328,69424
15360,2021,3,6호선,증산(명지대앞),21422,379596,108795,93362,84889,35965,3837,94487,77230,117478,267695,142680
15361,2021,3,6호선,창신,7180,128297,33096,33243,31144,13340,939,48411,21729,29376,61443,36243
15362,2021,3,6호선,청구,5198,78698,34483,39566,78367,31743,1571,132772,32651,35841,49136,26410
15363,2021,3,6호선,태릉입구,12168,171796,58578,55863,57413,29500,3933,69290,50167,66684,148243,73891
15364,2021,3,6호선,한강진,1504,41218,37902,103385,223180,147650,3651,265153,132254,105194,110013,20567
15365,2021,3,6호선,합정,9010,166554,114988,159549,278997,197813,3610,284459,151906,155187,217540,79145
15366,2021,3,6호선,화랑대(서울여대입구),15622,453782,106477,93461,82019,28570,3908,91235,60313,86533,237473,123264
15367,2021,3,6호선,효창공원앞,6298,175743,69417,74445,117756,38083,1960,134033,55519,64318,115200,55955
15368,2021,3,7호선,가산디지털단지,20377,237383,218374,398969,1710766,406639,18539,2152721,262757,211943,216861,88025
15369,2021,3,7호선,강남구청,4168,97027,102065,188223,479561,224579,6159,747427,166024,120283,115160,45707
15370,2021,3,7호선,건대입구,9190,164751,117079,171490,239325,166292,5954,276298,155148,153732,206686,80409
15371,2021,3,7호선,고속터미널,3069,174272,167575,241363,354564,199800,7989,460542,164712,134382,120780,50903
15372,2021,3,7호선,공릉(서울과학기술대),17100,347479,125116,135040,135645,65811,3734,163563,104238,134138,265310,138660
15373,2021,3,7호선,광명사거리,60802,763883,240137,230890,231753,100203,19698,278067,210107,280009,552444,246889
15374,2021,3,7호선,군자(능동),24391,427435,139334,140717,203060,108924,4908,198638,95454,129590,272591,138507
15375,2021,3,7호선,굴포천,18606,315846,88351,85440,93333,49290,4153,108921,74356,100493,255098,127917
15376,2021,3,7호선,까치울,11841,293026,76615,74046,72503,30357,3310,82515,61015,77928,203876,105517
15377,2021,3,7호선,남구로,51201,315697,113201,133507,405441,101778,5956,548344,115409,138180,230186,123623
15378,2021,3,7호선,남성,15154,400339,117462,103046,97569,52103,3010,122894,87838,120602,255179,131024
15379,2021,3,7호선,내방,6389,216365,122322,156046,361110,122681,6752,484401,122008,121483,180926,80164
15380,2021,3,7호선,노원,18619,379534,245853,283987,300636,192424,8826,395472,258545,292101,387743,141789
15381,2021,3,7호선,논현,5663,139563,126211,216145,588424,283184,4817,858173,189533,168460,186125,65833
15382,2021,3,7호선,대림(구로구청),32727,196261,100100,113933,124495,53553,3521,150476,107175,114465,154660,83126
15383,2021,3,7호선,도봉산,13899,376577,85955,91187,77679,22600,5777,151712,97757,108059,261052,158183
15384,2021,3,7호선,뚝섬유원지,14759,232760,72348,84630,121502,126627,1981,109755,74810,115242,215444,112083
15385,2021,3,7호선,마들,26483,509516,141604,113637,81595,35456,6327,112506,96374,136319,319811,172883
15386,2021,3,7호선,먹골,21327,355506,113445,100221,102579,42492,3472,113508,84385,120572,254218,132843
15387,2021,3,7호선,면목,36259,576462,160514,139756,145730,55800,5374,180578,120236,185520,380596,206299
15388,2021,3,7호선,반포,2076,83514,54118,83896,117867,72183,1771,168202,69113,59192,67530,29247
15389,2021,3,7호선,보라매,17185,243350,91473,105962,163806,56501,4628,225212,76224,86376,181528,90310
15390,2021,3,7호선,부천시청,15585,354731,120833,140112,180162,114720,8382,220641,125670,140283,291084,121926
15391,2021,3,7호선,부천종합운동장,9341,158466,52840,48878,60462,17704,3155,90120,34274,42523,87211,44860
15392,2021,3,7호선,부평구청,15857,279326,73004,63832,76013,31100,5048,83740,46969,63621,166749,102925
15393,2021,3,7호선,사가정,32451,570546,177004,159686,170803,79904,6225,209203,135660,197231,412518,203062
15394,2021,3,7호선,삼산체육관,10485,207011,53783,50438,38556,15382,2801,50516,37600,48597,126323,68986
15395,2021,3,7호선,상도,13842,335748,111331,109959,114109,56732,4613,142234,84474,111827,236453,126283
15396,2021,3,7호선,상동,12225,317208,123614,147058,194885,135384,7728,244103,144435,149217,293939,116539
15397,2021,3,7호선,상봉(시외버스터미널),29681,528450,162883,168424,217095,110470,8040,236847,138460,172802,383981,194678
15398,2021,3,7호선,수락산,25635,450939,148651,149270,137570,48242,5920,183977,126182,145079,302944,171069
15399,2021,3,7호선,숭실대입구(살피재),16022,370271,119305,117064,127204,62647,3911,149371,99355,132537,282421,150983
15400,2021,3,7호선,신대방삼거리,29600,555531,166450,155699,177662,76085,4708,226972,121493,168386,381436,197094
15401,2021,3,7호선,신중동,15498,370141,128944,145922,233364,107992,7506,292517,121400,137770,292924,133787
15402,2021,3,7호선,신풍,29203,410161,116419,111918,121978,46983,6462,156710,90458,122987,270518,139919
15403,2021,3,7호선,어린이대공원(세종대),9004,239361,109306,149791,240670,103649,4230,298474,118493,118853,181539,104503
15404,2021,3,7호선,온수(성공회대입구),21469,420330,85417,81563,80253,28310,8368,107415,57087,87612,257452,127089
15405,2021,3,7호선,용마산(용마폭포공원),13891,239611,61247,53925,52253,19118,2327,75975,47084,66611,149979,87211
15406,2021,3,7호선,이수,12706,315181,156566,183972,263094,167750,4100,306824,152336,179781,301329,121697
15407,2021,3,7호선,장승배기,19537,314748,104999,98548,100436,47092,3829,139662,85406,111827,209528,108499
15408,2021,3,7호선,장암,4166,96474,16593,23870,23646,5805,595,27473,14953,10943,19975,7532
15409,2021,3,7호선,중계,24968,529903,151880,131326,110093,45941,8972,164348,96649,131129,310729,176771
15410,2021,3,7호선,중곡,16075,346412,106749,104802,104642,40300,2389,145556,76030,106252,216536,118951
15411,2021,3,7호선,중화,24603,380329,118043,104666,119770,47761,4338,151096,85078,122875,258307,141801
15412,2021,3,7호선,천왕,19945,452027,104665,95017,87301,31075,4987,110762,74900,110403,298053,141516
15413,2021,3,7호선,철산,28943,687259,207619,205638,234164,137301,15723,287276,181290,232641,567209,236594
15414,2021,3,7호선,청담,6042,132059,118982,230063,583585,204402,12837,925751,160142,123722,118770,52736
15415,2021,3,7호선,춘의,15565,219460,72091,79579,231079,62059,5000,309452,58954,65112,138406,82739
15416,2021,3,7호선,태릉입구,19376,221897,89373,97384,117282,53124,7540,132740,73112,89241,161279,93616
15417,2021,3,7호선,하계,22715,593894,195530,190191,162920,72760,5700,212901,143294,182299,388088,212612
15418,2021,3,7호선,학동,4929,119271,121916,239461,816951,247651,7951,1160165,167214,130985,117130,49301
15419,2021,3,8호선,가락시장,7218,123925,79561,98238,151914,64954,10823,236341,82621,82575,109463,56385
15420,2021,3,8호선,강동구청,14475,304893,100978,102516,146054,46351,4291,210495,85828,108962,219533,108100
15421,2021,3,8호선,남한산성입구(성남법원.검찰청),30132,493021,135912,117877,136950,38970,4814,166422,89184,132591,287286,166490
15422,2021,3,8호선,단대오거리,24875,349377,107214,96895,130649,38839,6065,153496,76806,114129,231279,129496
15423,2021,3,8호선,모란,5999,99406,57611,70316,65060,29690,2648,71890,49045,51605,58892,25038
15424,2021,3,8호선,몽촌토성(평화의문),4284,122099,54926,70903,120216,49224,3534,157013,56238,60470,99133,47206
15425,2021,3,8호선,문정,6155,233984,136114,201047,647256,182525,9241,895348,134078,135560,205040,88582
15426,2021,3,8호선,복정,12155,311442,92590,102577,166964,57984,7519,168325,67398,87272,211873,106590
15427,2021,3,8호선,산성,11368,214231,63328,59243,49832,15470,2520,68591,44411,64745,147927,85144
15428,2021,3,8호선,석촌,8722,171795,80321,92826,125681,68382,2830,170368,99526,110453,173663,74476
15429,2021,3,8호선,송파,7125,221683,81594,90765,90999,35353,2785,131857,66768,84099,165449,75880
15430,2021,3,8호선,수진,11692,170434,63342,60091,54847,21650,2075,70843,46707,61783,101818,57605
15431,2021,3,8호선,신흥,10817,131058,53372,57165,54318,22931,2333,66123,48091,67859,110134,54114
15432,2021,3,8호선,암사,41643,732813,188486,155511,147784,61204,5770,170826,131021,194587,451110,221220
15433,2021,3,8호선,잠실(송파구청),3618,116822,110588,195023,352443,200553,6889,441567,205370,202021,215774,55713
15434,2021,3,8호선,장지,13884,423460,145734,177602,296011,138031,7051,364213,155204,186393,309861,130522
15435,2021,3,8호선,천호(풍납토성),32688,422040,149751,160070,195021,106983,7784,247366,164819,215093,398727,167450
15436,2021,3,9호선,가양,40404,615644,218046,205621,258926,87418,6175,315589,157670,209364,435231,240052
15437,2021,3,9호선,개화,4079,88376,18519,22961,40627,11668,1202,46233,17838,16765,37697,15653
15438,2021,3,9호선,고속터미널,5878,176923,135733,187870,235039,152962,3981,303662,227270,241043,274861,111585
15439,2021,3,9호선,공항시장,9161,92276,36048,33858,30688,13872,866,37646,31252,41594,74179,43757
15440,2021,3,9호선,구반포,1291,41151,27313,34721,45846,18980,848,55274,30558,29860,40694,17653
15441,2021,3,9호선,국회의사당,2075,59254,86740,153672,518601,119682,3882,694562,108069,72717,57811,21552
15442,2021,3,9호선,김포공항,4027,108171,100350,121543,153059,110836,4938,271490,188412,206246,214402,41476
15443,2021,3,9호선,노들,10285,155276,51272,43436,41140,20055,663,37505,31872,47816,102879,50552
15444,2021,3,9호선,노량진,45024,670488,265718,256742,359594,281359,7152,523775,239852,260271,501019,270725
15445,2021,3,9호선,당산,22729,456679,186071,182231,261445,123531,4053,268694,143536,179791,398849,209215
15446,2021,3,9호선,동작(현충원),3137,50946,21717,21626,25609,10560,2803,28014,13904,15988,28765,15117
15447,2021,3,9호선,등촌,15179,379021,127087,118911,117958,46854,2235,139879,98884,132585,285592,128610
15448,2021,3,9호선,마곡나루(서울식물원),9522,234701,93945,121798,225881,99295,3818,260678,86462,102607,217972,108718
15449,2021,3,9호선,사평,2475,86954,37156,43977,48274,17542,535,55034,31839,40463,70393,33016
15450,2021,3,9호선,샛강,2529,56109,42964,64855,152438,50696,2879,201728,49501,44563,60575,23366
15451,2021,3,9호선,선유도,4916,169343,66059,77767,188483,47904,3608,218767,59565,68148,128510,57435
15452,2021,3,9호선,신논현,7040,358242,273192,387646,697632,429890,5530,797334,357153,346155,465472,153679
15453,2021,3,9호선,신목동,5317,138698,37103,34692,37568,13425,1186,41909,24978,33960,88033,45550
15454,2021,3,9호선,신반포,1134,55967,31883,55189,61828,23001,2293,88904,29658,32551,48007,22531
15455,2021,3,9호선,신방화,13435,232497,75275,72425,64639,27475,2146,81751,59973,78909,160359,84739
15456,2021,3,9호선,양천향교,11409,246158,93053,100012,156265,43963,3271,195310,69875,86102,186761,109030
15457,2021,3,9호선,여의도,7240,119366,149385,264228,834192,252585,5918,968912,199961,159734,153508,54561
15458,2021,3,9호선,염창,31092,637599,167620,136048,147178,60623,2403,150479,104840,161877,454767,250379
15459,2021,3,9호선,증미,6675,178212,72109,76593,144124,35560,2027,180698,60525,72766,132342,61775
15460,2021,3,9호선,흑석(중앙대입구),9186,174283,87197,104508,110101,50226,3343,149475,78654,90212,153608,77530
15461,2021,3,9호선2~3단계,둔촌오륜,605,31884,10129,19582,14706,3139,879,27018,6675,8870,19441,10304
15462,2021,3,9호선2~3단계,봉은사,4529,103185,114480,195847,461593,175096,3510,572906,173980,142231,128838,43540
15463,2021,3,9호선2~3단계,삼성중앙,1917,61071,48131,71622,191330,57515,1646,247187,52223,49817,66233,28954
15464,2021,3,9호선2~3단계,삼전,11965,218750,71293,66941,77620,37303,1598,84334,52666,69251,161988,89097
15465,2021,3,9호선2~3단계,석촌,8197,233001,86594,86813,103482,62444,647,98753,65229,79230,172385,91571
15466,2021,3,9호선2~3단계,석촌고분,7291,182555,64545,61221,77154,33460,784,94869,49362,61555,134952,76618
15467,2021,3,9호선2~3단계,선정릉,2747,91727,65709,98201,273732,96482,3972,374311,86850,75263,90346,47677
15468,2021,3,9호선2~3단계,송파나루,4743,125272,49083,53148,71505,44343,472,75839,61469,65229,121450,48656
15469,2021,3,9호선2~3단계,언주,3152,88949,85076,125502,303186,89112,2903,392868,93137,81684,85878,44905
15470,2021,3,9호선2~3단계,올림픽공원(한국체대),4501,149161,58667,65962,100802,47816,2002,97442,56764,65755,123375,71784
15471,2021,3,9호선2~3단계,종합운동장,3067,84977,41485,48288,72132,38164,621,79414,38011,42416,85679,37374
15472,2021,3,9호선2~3단계,중앙보훈병원,7249,333316,113012,128904,97816,22501,2897,181120,88046,83326,175474,97206
15473,2021,3,9호선2~3단계,한성백제,2245,67347,26472,28471,40837,16410,696,42624,22097,26432,48648,24595
15474,2021,3,경강선,경기광주,6076,289012,73866,59498,58762,18275,833,66783,45526,71621,198548,94365
15475,2021,3,경강선,곤지암,2016,56922,23425,25932,39641,8024,521,46358,20541,23827,42438,23940
15476,2021,3,경강선,부발,1939,45729,23024,25599,35696,9837,1906,39260,16606,18309,33034,24478
15477,2021,3,경강선,삼동,3422,98821,20442,16293,19806,5252,682,22057,13237,22981,58778,31133
15478,2021,3,경강선,세종대왕릉,733,8963,4102,4859,4911,831,168,6494,3979,4565,5915,2614
15479,2021,3,경강선,신둔도예촌,1634,42077,14082,13777,21334,5530,440,22401,11111,12926,28294,16683
15480,2021,3,경강선,여주,2890,51983,28990,36453,29832,10412,1728,35032,29306,30654,40632,23611
15481,2021,3,경강선,이매,2088,31658,10345,11693,15532,8770,431,20823,8497,9641,20201,7596
15482,2021,3,경강선,이천,1964,63687,31711,33937,44049,17006,696,56803,30749,32075,50552,29786
15483,2021,3,경강선,초월,3574,112527,30223,27596,32564,8395,325,38122,17979,27923,69179,45328
15484,2021,3,경강선,판교,2474,37910,26869,51246,126506,63547,631,174440,42476,32046,37367,11311
15485,2021,3,경부선,가산디지털단지,25413,150298,94168,137792,587208,151874,8519,852336,121874,120134,178151,88751
15486,2021,3,경부선,관악,21603,258952,69424,71595,72326,27617,6605,96758,55213,66058,170362,86658
15487,2021,3,경부선,광명,27,84745,32263,32720,57683,22986,4196,54998,21133,34575,62280,26583
15488,2021,3,경부선,구로,99428,363958,162509,202092,382371,123923,28632,518520,164396,187287,287278,143681
15489,2021,3,경부선,군포,15296,160986,53724,59214,184390,52777,6034,261944,41841,50282,99595,54364
15490,2021,3,경부선,금정,65064,725215,230974,233808,430589,154475,23575,546484,181353,243929,542353,296504
15491,2021,3,경부선,금천구청,36175,388257,112207,104347,138979,52786,5430,192625,91423,124550,279586,128365
15492,2021,3,경부선,남영,7821,133379,76003,106841,218171,79789,3726,295302,79398,81139,125080,61627
15493,2021,3,경부선,노량진,15889,180786,90710,96708,131040,99607,5516,150047,79479,92124,188899,81342
15494,2021,3,경부선,당정,10227,198584,55867,52021,76632,25603,3347,94418,36846,50058,130640,79128
15495,2021,3,경부선,대방,18757,294624,115858,129597,241833,76666,8141,339151,95256,109288,223396,116482
15496,2021,3,경부선,독산,23299,352238,125199,148970,424121,101091,8721,578484,102611,115202,268617,141414
15497,2021,3,경부선,두정,14646,124058,59609,66725,87432,40681,5110,86909,66400,63360,107415,59043
15498,2021,3,경부선,명학,19608,206324,65507,72896,191332,59358,5522,283543,50263,56096,132643,70511
15499,2021,3,경부선,병점,28258,391153,148079,156999,207036,84014,18442,223750,110552,146431,306098,189542
15500,2021,3,경부선,서동탄,2893,56642,11937,12662,14600,5003,1344,15922,9979,13056,33793,16900
15501,2021,3,경부선,서울역,121,103660,71754,73746,95934,64931,848,42360,15648,19127,41267,13181
15502,2021,3,경부선,서정리,10131,134885,77362,87017,128326,36164,13991,122745,62139,71380,109518,69006
15503,2021,3,경부선,석수,24352,329816,89537,94563,120133,38798,8758,151923,57565,78409,210252,110495
15504,2021,3,경부선,성균관대,22239,470854,125766,121154,148085,74300,6419,149436,102554,135809,356037,195246
15505,2021,3,경부선,성환,4795,64199,45264,54838,67166,19539,3089,87355,41373,38298,49830,33931
15506,2021,3,경부선,세류,10459,103123,28090,28636,37633,15844,3237,45149,24193,29319,67359,38122
15507,2021,3,경부선,세마,5966,81015,28086,27310,39957,11826,1699,47044,18832,23776,55104,32666
15508,2021,3,경부선,송탄,17555,119847,55267,53050,60737,23066,2955,61607,37090,50516,92414,59654
15509,2021,3,경부선,수원,53769,618079,357194,466453,631794,456430,26707,667839,485321,507773,704310,301119
15510,2021,3,경부선,신길,31873,247561,81716,87654,147932,49800,7322,166845,56146,72889,146747,83391
15511,2021,3,경부선,신도림,8164,93821,34029,36505,79516,34108,3513,100055,33531,39388,77802,32600
15512,2021,3,경부선,안양,41214,645707,223497,239465,254091,151359,10284,295669,222199,256128,515741,230508
15513,2021,3,경부선,영등포,56602,466283,348856,506563,855188,521631,19354,935232,524054,513979,613831,202241
15514,2021,3,경부선,오산,17101,223861,117339,123171,175918,68052,6931,208005,91492,116930,181961,109454
15515,2021,3,경부선,오산대,7604,89192,32430,38010,49477,19131,2461,54199,28779,31599,65185,34904
15516,2021,3,경부선,용산,10898,272372,314881,492438,884190,496225,15226,1043334,458809,426464,418652,144100
15517,2021,3,경부선,의왕,18831,247743,76399,80072,152506,43706,5731,196378,57052,78744,173026,96057
15518,2021,3,경부선,직산,1435,15821,8240,9097,17646,4570,948,21676,7039,7534,11377,6510
15519,2021,3,경부선,진위,2223,24891,11972,16394,46329,10281,835,52226,8627,9899,16256,10252
15520,2021,3,경부선,천안,11168,104689,81727,107733,90666,41033,4328,98017,105251,88584,101728,44586
15521,2021,3,경부선,평택,18687,259219,152702,167216,206114,115654,10665,208910,155926,179169,229397,117347
15522,2021,3,경부선,평택지제,3655,63270,28901,39494,68865,26702,11345,80302,24025,28352,45610,28806
15523,2021,3,경부선,화서,21808,281930,62660,60666,65473,26375,6174,82990,47586,64622,197070,96882
15524,2021,3,경원선,가능,24630,218925,79284,69930,70533,29170,8855,104180,62111,72080,139504,78051
15525,2021,3,경원선,광운대,22545,275426,84630,79804,68448,33166,8668,90377,68022,89959,174588,93413
15526,2021,3,경원선,녹양,15682,152251,52839,47206,49910,17152,5494,65937,41130,49347,99473,55070
15527,2021,3,경원선,녹천,16565,173985,55836,46070,37287,12163,3329,44548,34264,47895,99032,53802
15528,2021,3,경원선,덕계,7386,110596,30238,30198,29555,8464,4434,42613,19425,25919,66418,33197
15529,2021,3,경원선,덕정,9561,162370,63746,58874,75819,24396,6549,104780,47846,51849,107108,60314
15530,2021,3,경원선,도봉,20864,193363,73763,73226,66332,19133,5768,90378,60939,79113,121966,64151
15531,2021,3,경원선,도봉산,18544,212110,110612,154741,115999,27348,5296,121053,102620,77202,73825,36480
15532,2021,3,경원선,동두천,2562,60457,25241,29764,32473,6531,2574,66167,26463,28665,33132,21923
